Is_Press,Conductance,Weight_g,Force_N,Exp_ID
0.0,0.0038308305093823,0.0,0.0,13
0.0,0.0037683234586866,0.0,0.0,13
0.0,0.0038090884706163,0.0,0.0,13
0.0,0.003775294458716,0.0,0.0,13
1.0,0.0038125738540829,5.49,0.0538569,13
1.0,0.0056427039519089,59.25,0.5812425,13
1.0,0.0096181589918422,565.92,5.5516752,13
1.0,0.009292816566371,1459.1,14.313771,13
1.0,0.011002310364151,1417.23,13.9030263,13
1.0,0.0125612358678402,1650.85,16.1948385,13
1.0,0.0134952764710489,2048.92,20.0999052,13
1.0,0.013629548676168,2038.46,19.9972926,13
1.0,0.0142369018474245,2032.81,19.9418661,13
1.0,0.0142045452527763,2030.54,19.9195974,13
1.0,0.0145285483869163,2033.67,19.9503027,13
1.0,0.0150398553911888,2139.64,20.9898684,13
1.0,0.0151423377476932,2492.34,24.4498554,13
1.0,0.0164095829273123,2630.0,25.8003,13
1.0,0.0167168168385687,2868.13,28.136355300000005,13
1.0,0.0173671410669131,2884.13,28.293315300000003,13
1.0,0.0179500984033369,2882.73,28.2795813,13
1.0,0.0186846035372831,2881.44,28.266926400000003,13
1.0,0.0190186379037916,2880.52,28.257901200000003,13
1.0,0.0215703187754461,2879.44,28.247306400000003,13
1.0,0.0213949503338692,2878.78,28.24083180000001,13
1.0,0.0186393286367319,2878.23,28.2354363,13
1.0,0.019015021505704,2877.93,28.2324933,13
1.0,0.0197238654886811,2877.23,28.2256263,13
1.0,0.0206100572833871,2876.92,28.222585200000005,13
1.0,0.0217013884179386,2878.09,28.234062900000005,13
1.0,0.0210659359370984,2877.65,28.2297465,13
1.0,0.0193050189323355,2952.91,28.9680471,13
1.0,0.021715526129956,3300.15,32.3744715,13
1.0,0.0241429255397651,3178.47,31.1807907,13
1.0,0.0236462515099018,3187.26,31.2670206,13
1.0,0.0227946199499744,3186.57,31.2602517,13
1.0,0.0223015160057645,3185.83,31.2529923,13
1.0,0.0240326838732832,3197.28,31.3653168,13
1.0,0.0252589031255644,3335.95,32.7256695,13
1.0,0.0290613185393397,3477.34,34.1127054,13
1.0,0.0278784491809743,3482.03,34.15871430000001,13
1.0,0.0290697665968091,3482.13,34.1596953,13
1.0,0.0291460207185654,3481.26,34.151160600000004,13
1.0,0.0297973769428671,3481.2,34.150572,13
1.0,0.0300120039012003,3481.1,34.149591,13
1.0,0.0305997542656133,3480.58,34.1444898,13
1.0,0.0308928010227741,3480.29,34.1416449,13
1.0,0.032071839895066,3479.84,34.13723040000001,13
1.0,0.031999998976,3479.49,34.1337969,13
1.0,0.0324149098082687,3479.26,34.1315406,13
1.0,0.0327653986643054,3478.98,34.128793800000004,13
1.0,0.0347826074858223,3478.72,34.1262432,13
1.0,0.0336813730656324,3479.03,34.1292843,13
1.0,0.0335683103870993,3478.39,34.1230059,13
1.0,0.0328299398283013,3478.14,34.1205534,13
1.0,0.0341064108422097,3477.84,34.117610400000004,13
1.0,0.0326370746528369,3477.72,34.1164332,13
1.0,0.0327118078929732,3477.62,34.1154522,13
1.0,0.0317965013737201,3477.34,34.1127054,13
1.0,0.0327011107684398,3477.18,34.1111358,13
1.0,0.0331345250783788,3477.49,34.114176900000004,13
1.0,0.0323834186404333,3509.52,34.42839120000001,13
1.0,0.0423908417808036,3849.46,37.7632026,13
1.0,0.0385207997488135,4510.71,44.25006510000001,13
1.0,0.0378071819354562,4510.4,44.247024,13
1.0,0.0390777632247845,4444.16,43.597209600000006,13
1.0,0.0369959290789519,4387.14,43.03784340000001,13
1.0,0.0371471011460957,4385.07,43.0175367,13
1.0,0.0347463504257696,4383.13,42.998505300000005,13
1.0,0.0367647045307093,4381.73,42.98477129999999,13
1.0,0.0382848377379464,4380.2,42.969762,13
1.0,0.0393855833247111,4379.18,42.9597558,13
1.0,0.0394166322658008,4378.09,42.9490629,13
1.0,0.0407331958968148,4377.28,42.9411168,13
1.0,0.0398406358629228,4376.66,42.9350346,13
1.0,0.0396667973158747,4375.84,42.9269904,13
1.0,0.0402090856369487,4375.21,42.9208101,13
1.0,0.0421940910466628,4374.66,42.9154146,13
1.0,0.0424808817977535,4374.1,42.909921,13
1.0,0.0440334634947836,4373.46,42.9036426,13
1.0,0.0439367291767693,4372.99,42.8990319,13
1.0,0.0433651325513819,4372.75,42.8966775,13
1.0,0.0455166114921888,4372.38,42.8930478,13
1.0,0.045372048758074,4371.94,42.8887314,13
1.0,0.0440528614954686,4371.52,42.8846112,13
1.0,0.0447227171412022,4371.13,42.8807853,13
1.0,0.0456620983715936,4370.79,42.87744990000001,13
1.0,0.0438404189460579,4370.65,42.8760765,13
1.0,0.0440917088142985,4370.3,42.872643,13
1.0,0.0442282156466954,4369.95,42.8692095,13
1.0,0.0444444424691358,4369.79,42.8676399,13
1.0,0.0428082173455386,4369.53,42.8650893,13
1.0,0.0427898997522507,4369.25,42.8623425,13
1.0,0.0429553246153211,4368.96,42.859497600000005,13
1.0,0.0428448996210411,4368.58,42.8557698,13
1.0,0.0434782589792061,4368.27,42.85272870000001,13
1.0,0.0446428551498725,4367.73,42.8474313,13
1.0,0.0465766163681128,4367.65,42.8466465,13
1.0,0.0471475696771537,4367.53,42.8454693,13
1.0,0.0468823231653856,4367.01,42.840368100000006,13
1.0,0.0478927180128008,4367.25,42.84272250000001,13
1.0,0.0457456520701897,4367.15,42.8417415,13
1.0,0.0455373385456585,4366.95,42.839779500000006,13
1.0,0.0460405135340463,4366.62,42.8365422,13
1.0,0.0464683993276766,4366.43,42.83467830000001,13
1.0,0.0465332691236263,4366.36,42.8339916,13
1.0,0.0471920695048575,4366.14,42.83183340000001,13
1.0,0.0478011449425838,4365.97,42.8301657,13
1.0,0.0472143509341666,4365.85,42.8289885,13
1.0,0.0480307373664391,4365.64,42.8269284,13
1.0,0.0473709120146417,4365.58,42.8263398,13
1.0,0.0487567016695903,4365.42,42.8247702,13
1.0,0.0487804854253421,4365.3,42.82359300000001,13
1.0,0.0502008006927308,4365.06,42.82123860000001,13
1.0,0.0493827136107301,4364.91,42.8197671,13
1.0,0.0496277891003578,4365.16,42.8222196,13
1.0,0.0468384053003088,4364.79,42.818589900000006,13
1.0,0.0453926443307923,4364.75,42.8181975,13
1.0,0.0456829581688918,4364.61,42.8168241,13
1.0,0.0465116257436453,4364.58,42.816529800000005,13
1.0,0.0507614187430751,4530.4,44.443224,13
1.0,0.0535905651880726,4970.21,48.7577601,13
1.0,0.0446428551498725,4922.78,48.2924718,13
1.0,0.0443655703475789,4337.94,42.5551914,13
1.0,0.053333330488889,4895.19,48.0218139,13
1.0,0.0531067417362325,4970.21,48.7577601,13
1.0,0.0433463353555988,4575.99,44.890461900000005,13
1.0,0.0502260145541931,4732.48,46.4256288,13
1.0,0.0535905651880726,4970.21,48.7577601,13
1.0,0.0456620983715936,4885.36,47.9253816,13
1.0,0.0497760054865104,4798.84,47.0766204,13
1.0,0.0489955879962965,4940.13,48.4626753,13
1.0,0.0502260145541931,4858.95,47.6662995,13
1.0,0.0501001978907716,4970.21,48.7577601,13
1.0,0.0561797721247318,4970.21,48.7577601,13
1.0,0.0560852464338055,4970.21,48.7577601,13
1.0,0.0561482281780893,4970.21,48.7577601,13
1.0,0.055803568314533,4970.21,48.7577601,13
1.0,0.0561482281780893,4970.21,48.7577601,13
1.0,0.0576701235484357,4970.21,48.7577601,13
1.0,0.0576368842860585,4970.21,48.7577601,13
1.0,0.0565291092973934,4970.21,48.7577601,13
1.0,0.0591715941318583,4970.21,48.7577601,13
1.0,0.057240981268404,4970.21,48.7577601,13
1.0,0.05844535017853,4970.21,48.7577601,13
1.0,0.0566251383564474,4970.21,48.7577601,13
1.0,0.0589275156789914,4970.21,48.7577601,13
1.0,0.0573065869738345,4970.21,48.7577601,13
1.0,0.059136602061703,4970.21,48.7577601,13
1.0,0.0606796079684703,4970.21,48.7577601,13
1.0,0.059066741933447,4970.21,48.7577601,13
1.0,0.0583090345009309,4970.21,48.7577601,13
1.0,0.0589275156789914,4970.21,48.7577601,13
1.0,0.0660938489032485,4970.21,48.7577601,13
1.0,0.0670690766553268,4970.21,48.7577601,13
1.0,0.067204296558851,4970.21,48.7577601,13
1.0,0.0671591627159729,4970.21,48.7577601,13
1.0,0.06675566977599,4970.21,48.7577601,13
1.0,0.0680735147669493,4970.21,48.7577601,13
1.0,0.0675675630021916,4970.21,48.7577601,13
1.0,0.0605693482392884,4970.21,48.7577601,13
1.0,0.0632911352347382,4970.21,48.7577601,13
1.0,0.0654450218949593,4970.21,48.7577601,13
1.0,0.0719424408674503,4970.21,48.7577601,13
1.0,0.0693481227913923,4970.21,48.7577601,13
1.0,0.0717875038199925,4970.21,48.7577601,13
1.0,0.0711237502756934,4970.21,48.7577601,13
1.0,0.0727801984876129,4970.21,48.7577601,13
1.0,0.0717360063317068,4970.21,48.7577601,13
1.0,0.0711237502756934,4970.21,48.7577601,13
1.0,0.0711743721584076,4970.21,48.7577601,13
1.0,0.0747943100378227,4970.21,48.7577601,13
1.0,0.072568935227218,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0739644915706737,4970.21,48.7577601,13
1.0,0.0739098245447284,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0741289789378073,4970.21,48.7577601,13
1.0,0.0734753803471432,4970.21,48.7577601,13
1.0,0.0729394549278296,4970.21,48.7577601,13
1.0,0.068965512485137,4970.21,48.7577601,13
1.0,0.070274063930143,4970.21,48.7577601,13
1.0,0.0702247141696127,4970.21,48.7577601,13
1.0,0.0710227222284998,4970.21,48.7577601,13
1.0,0.0687757861914865,4970.21,48.7577601,13
1.0,0.0693481227913923,4970.21,48.7577601,13
1.0,0.0685400912583899,4970.21,48.7577601,13
1.0,0.0709219807856751,4970.21,48.7577601,13
1.0,0.0717360063317068,4970.21,48.7577601,13
1.0,0.07097231575782,4970.21,48.7577601,13
1.0,0.0729394549278296,4970.21,48.7577601,13
1.0,0.0720980481544305,4970.21,48.7577601,13
1.0,0.0738007325608315,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0751879642715816,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0748502937986307,4970.21,48.7577601,13
1.0,0.0754716924172307,4970.21,48.7577601,13
1.0,0.0772200712571373,4970.21,48.7577601,13
1.0,0.0755286952017601,4970.21,48.7577601,13
1.0,0.0758150056243362,4970.21,48.7577601,13
1.0,0.075018749060859,4970.21,48.7577601,13
1.0,0.0757002213701573,4970.21,48.7577601,13
1.0,0.0736919621450285,4970.21,48.7577601,13
1.0,0.0761034949692926,4970.21,48.7577601,13
1.0,0.0777604916204905,4970.21,48.7577601,13
1.0,0.0763358720354296,4970.21,48.7577601,13
1.0,0.0761034949692926,4970.21,48.7577601,13
1.0,0.0779423166062107,4970.21,48.7577601,13
1.0,0.0776397455248644,4970.21,48.7577601,13
1.0,0.0778816138721484,4970.21,48.7577601,13
1.0,0.0801281987076763,4970.21,48.7577601,13
1.0,0.0803212786890539,4970.21,48.7577601,13
1.0,0.0821692619417204,4970.21,48.7577601,13
1.0,0.0814332181243307,4970.21,48.7577601,13
1.0,0.0829875449802867,4970.21,48.7577601,13
1.0,0.0807102436876316,4970.21,48.7577601,13
1.0,0.0821017994990312,4970.21,48.7577601,13
1.0,0.0804505164561129,4970.21,48.7577601,13
1.0,0.0821017994990312,4970.21,48.7577601,13
1.0,0.0813008063983084,4970.21,48.7577601,13
1.0,0.0813669583916226,4970.21,48.7577601,13
1.0,0.0813669583916226,4970.21,48.7577601,13
1.0,0.0814332181243307,4970.21,48.7577601,13
1.0,0.0798084533273381,4970.21,48.7577601,13
1.0,0.0803858456281474,4970.21,48.7577601,13
1.0,0.0798721980932749,4970.21,48.7577601,13
1.0,0.078740151280303,4970.21,48.7577601,13
1.0,0.0786781999466404,4970.21,48.7577601,13
1.0,0.0790513771500887,4970.21,48.7577601,13
1.0,0.079176557468206,4970.21,48.7577601,13
1.0,0.0777604916204905,4970.21,48.7577601,13
1.0,0.0780031140403187,4970.21,48.7577601,13
1.0,0.0774593278497809,4970.21,48.7577601,13
1.0,0.0779423166062107,4970.21,48.7577601,13
1.0,0.0771009963684659,4970.21,48.7577601,13
1.0,0.0775193738357074,4970.21,48.7577601,13
1.0,0.0784929294746523,4970.21,48.7577601,13
1.0,0.0777604916204905,4970.21,48.7577601,13
1.0,0.0781860767641847,4970.21,48.7577601,13
1.0,0.0786781999466404,4970.21,48.7577601,13
1.0,0.0793021348689821,4970.21,48.7577601,13
1.0,0.0799360447693009,4970.21,48.7577601,13
1.0,0.0805801707832255,4970.21,48.7577601,13
1.0,0.0790513771500887,4970.21,48.7577601,13
1.0,0.0795544885000407,4970.21,48.7577601,13
1.0,0.0779423166062107,4970.21,48.7577601,13
1.0,0.0784313663975398,4970.21,48.7577601,13
1.0,0.0778816138721484,4970.21,48.7577601,13
1.0,0.0798084533273381,4970.21,48.7577601,13
1.0,0.0793021348689821,4970.21,48.7577601,13
1.0,0.0781249938964848,4970.21,48.7577601,13
1.0,0.0791139177916204,4970.21,48.7577601,13
1.0,0.0777604916204905,4970.21,48.7577601,13
1.0,0.079176557468206,4970.21,48.7577601,13
1.0,0.0775193738357074,4970.21,48.7577601,13
1.0,0.0775193738357074,4970.21,48.7577601,13
1.0,0.0756429594823782,4970.21,48.7577601,13
1.0,0.0756429594823782,4970.21,48.7577601,13
1.0,0.0754147756097454,4970.21,48.7577601,13
1.0,0.0751879642715816,4970.21,48.7577601,13
1.0,0.0753011991490061,4970.21,48.7577601,13
1.0,0.067750672916621,4970.21,48.7577601,13
1.0,0.0679347779935612,4970.21,48.7577601,13
1.0,0.0686341751109008,4970.21,48.7577601,13
1.0,0.0696864062936302,4970.21,48.7577601,13
1.0,0.0701754336718993,4970.21,48.7577601,13
1.0,0.0723588949089077,4970.21,48.7577601,13
1.0,0.068212819357925,4970.21,48.7577601,13
1.0,0.070274063930143,4970.21,48.7577601,13
1.0,0.0687285176131603,4970.21,48.7577601,13
1.0,0.0697836657513143,4970.21,48.7577601,13
1.0,0.0681663211883898,4970.21,48.7577601,13
1.0,0.0696864062936302,4970.21,48.7577601,13
1.0,0.0698811970732916,4970.21,48.7577601,13
1.0,0.0719424408674503,4970.21,48.7577601,13
1.0,0.0704225302519345,4970.21,48.7577601,13
1.0,0.0721500669444396,4970.21,48.7577601,13
1.0,0.0712250661520608,4970.21,48.7577601,13
1.0,0.0720980481544305,4970.21,48.7577601,13
1.0,0.0731528841877919,4970.21,48.7577601,13
1.0,0.0718907209280574,4970.21,48.7577601,13
1.0,0.0726744133230804,4970.21,48.7577601,13
1.0,0.0708215247293537,4970.21,48.7577601,13
1.0,0.0700280063005597,4970.21,48.7577601,13
1.0,0.0694926984369215,4970.21,48.7577601,13
1.0,0.0682593810061856,4970.21,48.7577601,13
1.0,0.0688705186728293,4970.21,48.7577601,13
1.0,0.0698323973580728,4970.21,48.7577601,13
1.0,0.070274063930143,4970.21,48.7577601,13
1.0,0.0694444396219139,4970.21,48.7577601,13
1.0,0.0707714033424343,4970.21,48.7577601,13
1.0,0.0716845826749403,4970.21,48.7577601,13
1.0,0.0727801984876129,4970.21,48.7577601,13
1.0,0.0725163109125227,4970.21,48.7577601,13
1.0,0.072254330039427,4970.21,48.7577601,13
1.0,0.0717875038199925,4970.21,48.7577601,13
1.0,0.0728862920636813,4970.21,48.7577601,13
1.0,0.0723588949089077,4970.21,48.7577601,13
1.0,0.0723065746705296,4970.21,48.7577601,13
1.0,0.0720980481544305,4970.21,48.7577601,13
1.0,0.0719424408674503,4970.21,48.7577601,13
1.0,0.0727272674380169,4970.21,48.7577601,13
1.0,0.0719942352775928,4970.21,48.7577601,13
1.0,0.0765110882546986,4970.21,48.7577601,13
1.0,0.0758725283859993,4970.21,48.7577601,13
1.0,0.0761034949692926,4970.21,48.7577601,13
1.0,0.0738007325608315,4970.21,48.7577601,13
1.0,0.0741839707578656,4970.21,48.7577601,13
1.0,0.0729394549278296,4970.21,48.7577601,13
1.0,0.0734753803471432,4970.21,48.7577601,13
1.0,0.0733137776162919,4970.21,48.7577601,13
1.0,0.0730994098611542,4970.21,48.7577601,13
1.0,0.0716845826749403,4970.21,48.7577601,13
1.0,0.0691562884400907,4970.21,48.7577601,13
1.0,0.0724637628649447,4970.21,48.7577601,13
1.0,0.0729394549278296,4970.21,48.7577601,13
1.0,0.0727272674380169,4970.21,48.7577601,13
1.0,0.0730994098611542,4970.21,48.7577601,13
1.0,0.0745156427335586,4970.21,48.7577601,13
1.0,0.0730994098611542,4970.21,48.7577601,13
1.0,0.0744047563686937,4970.21,48.7577601,13
1.0,0.0737463072458475,4970.21,48.7577601,13
1.0,0.0737463072458475,4970.21,48.7577601,13
1.0,0.0730994098611542,4970.21,48.7577601,13
1.0,0.0733137776162919,4970.21,48.7577601,13
1.0,0.0735835118775929,4970.21,48.7577601,13
1.0,0.0706214639391621,4970.21,48.7577601,13
1.0,0.0698811970732916,4970.21,48.7577601,13
1.0,0.0675675630021916,4970.21,48.7577601,13
1.0,0.067750672916621,4970.21,48.7577601,13
1.0,0.068446264993411,4970.21,48.7577601,13
1.0,0.0695410243712778,4970.21,48.7577601,13
1.0,0.070274063930143,4970.21,48.7577601,13
1.0,0.0701754336718993,4970.21,48.7577601,13
1.0,0.071581956221764,4970.21,48.7577601,13
1.0,0.0695410243712778,4970.21,48.7577601,13
1.0,0.0707213528485606,4970.21,48.7577601,13
1.0,0.0746268601024731,4970.21,48.7577601,13
1.0,0.0756429594823782,4970.21,48.7577601,13
1.0,0.0765696725444354,4970.21,48.7577601,13
1.0,0.0777000716627761,4970.21,48.7577601,13
1.0,0.0773993748142898,4970.21,48.7577601,13
1.0,0.0775193738357074,4970.21,48.7577601,13
1.0,0.0778816138721484,4970.21,48.7577601,13
1.0,0.074571209949947,4970.21,48.7577601,13
1.0,0.0747384099597601,4970.21,48.7577601,13
1.0,0.0741839707578656,4970.21,48.7577601,13
1.0,0.0753011991490061,4970.21,48.7577601,13
1.0,0.0733137776162919,4970.21,48.7577601,13
1.0,0.0746268601024731,4970.21,48.7577601,13
1.0,0.0747384099597601,4970.21,48.7577601,13
1.0,0.0754147756097454,4970.21,48.7577601,13
1.0,0.0754716924172307,4970.21,48.7577601,13
1.0,0.0762776448300805,4970.21,48.7577601,13
1.0,0.0749625131212508,4970.21,48.7577601,13
1.0,0.0767459649465875,4970.21,48.7577601,13
1.0,0.0768049096155983,4970.21,48.7577601,13
1.0,0.0761034949692926,4970.21,48.7577601,13
1.0,0.0772200712571373,4970.21,48.7577601,13
1.0,0.0759301385018877,4970.21,48.7577601,13
1.0,0.0794281112447886,4970.21,48.7577601,13
1.0,0.0796178280559054,4970.21,48.7577601,13
1.0,0.0796178280559054,4970.21,48.7577601,13
1.0,0.0766283466185175,4970.21,48.7577601,13
1.0,0.0765696725444354,4970.21,48.7577601,13
1.0,0.0754147756097454,4970.21,48.7577601,13
1.0,0.0737463072458475,4970.21,48.7577601,13
1.0,0.0755286952017601,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0735835118775929,4970.21,48.7577601,13
1.0,0.0741839707578656,4970.21,48.7577601,13
1.0,0.0726744133230804,4970.21,48.7577601,13
1.0,0.0719424408674503,4970.21,48.7577601,13
1.0,0.0707714033424343,4970.21,48.7577601,13
1.0,0.068965512485137,4970.21,48.7577601,13
1.0,0.0705218568038182,4970.21,48.7577601,13
1.0,0.0711237502756934,4970.21,48.7577601,13
1.0,0.0712250661520608,4970.21,48.7577601,13
1.0,0.07097231575782,4970.21,48.7577601,13
1.0,0.0731528841877919,4970.21,48.7577601,13
1.0,0.073367566150582,4970.21,48.7577601,13
1.0,0.0737463072458475,4970.21,48.7577601,13
1.0,0.0738007325608315,4970.21,48.7577601,13
1.0,0.0744047563686937,4970.21,48.7577601,13
1.0,0.0751879642715816,4970.21,48.7577601,13
1.0,0.0741289789378073,4970.21,48.7577601,13
1.0,0.0754716924172307,4970.21,48.7577601,13
1.0,0.0758725283859993,4970.21,48.7577601,13
1.0,0.0757002213701573,4970.21,48.7577601,13
1.0,0.075018749060859,4970.21,48.7577601,13
1.0,0.072992695401993,4970.21,48.7577601,13
1.0,0.075018749060859,4970.21,48.7577601,13
1.0,0.0743494368513429,4970.21,48.7577601,13
1.0,0.0753011991490061,4970.21,48.7577601,13
1.0,0.0739644915706737,4970.21,48.7577601,13
1.0,0.0741839707578656,4970.21,48.7577601,13
1.0,0.0747943100378227,4970.21,48.7577601,13
1.0,0.074571209949947,4970.21,48.7577601,13
1.0,0.0734753803471432,4970.21,48.7577601,13
1.0,0.0729394549278296,4970.21,48.7577601,13
1.0,0.0739098245447284,4970.21,48.7577601,13
1.0,0.0735294063581318,4970.21,48.7577601,13
1.0,0.0739098245447284,4970.21,48.7577601,13
1.0,0.0740192395248527,4970.21,48.7577601,13
1.0,0.075018749060859,4970.21,48.7577601,13
1.0,0.076863944899005,4970.21,48.7577601,13
1.0,0.0747943100378227,4970.21,48.7577601,13
1.0,0.0751879642715816,4970.21,48.7577601,13
1.0,0.0739098245447284,4970.21,48.7577601,13
1.0,0.0751879642715816,4970.21,48.7577601,13
1.0,0.0741839707578656,4970.21,48.7577601,13
1.0,0.0740192395248527,4970.21,48.7577601,13
1.0,0.0735294063581318,4970.21,48.7577601,13
1.0,0.0735835118775929,4970.21,48.7577601,13
1.0,0.0750750694388086,4970.21,48.7577601,13
1.0,0.0754147756097454,4970.21,48.7577601,13
1.0,0.0748502937986307,4970.21,48.7577601,13
1.0,0.0744047563686937,4970.21,48.7577601,13
1.0,0.0769822881460902,4970.21,48.7577601,13
1.0,0.0775193738357074,4970.21,48.7577601,13
1.0,0.0762776448300805,4970.21,48.7577601,13
1.0,0.0786163460207275,4970.21,48.7577601,13
1.0,0.0794281112447886,4970.21,48.7577601,13
1.0,0.0838222897047536,4970.21,48.7577601,13
1.0,0.0848896362572465,4970.21,48.7577601,13
1.0,0.0862812695184409,4970.21,48.7577601,13
1.0,0.0856897955707116,4970.21,48.7577601,13
1.0,0.085984515392561,4970.21,48.7577601,13
1.0,0.0867302613416946,4970.21,48.7577601,13
1.0,0.0849617599862565,4970.21,48.7577601,13
1.0,0.0870321943401049,4970.21,48.7577601,13
1.0,0.0865800790839758,4970.21,48.7577601,13
1.0,0.0868809655185955,4970.21,48.7577601,13
1.0,0.0869565141776944,4970.21,48.7577601,13
1.0,0.0878734544926665,4970.21,48.7577601,13
1.0,0.0892060580547673,4970.21,48.7577601,13
1.0,0.0881834137404397,4970.21,48.7577601,13
1.0,0.0887311367585504,4970.21,48.7577601,13
1.0,0.0895255067568928,4970.21,48.7577601,13
1.0,0.0906618231494267,4970.21,48.7577601,13
1.0,0.0904159050256867,4970.21,48.7577601,13
1.0,0.0907440933989026,4970.21,48.7577601,13
1.0,0.0909918024575248,4970.21,48.7577601,13
1.0,0.0897665987642191,4970.21,48.7577601,13
1.0,0.0900900819738665,4970.21,48.7577601,13
1.0,0.0904977293667213,4970.21,48.7577601,13
1.0,0.091659020012922,4970.21,48.7577601,13
1.0,0.0908265130947763,4970.21,48.7577601,13
1.0,0.091659020012922,4970.21,48.7577601,13
1.0,0.0911576945161627,4970.21,48.7577601,13
1.0,0.0923360948904806,4970.21,48.7577601,13
1.0,0.0910746729440188,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0914076698896097,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0925069294628187,4970.21,48.7577601,13
1.0,0.0919963116838719,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
1.0,0.0913241925731331,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.0917431108492558,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
1.0,0.0925069294628187,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.0917431108492558,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.0914076698896097,4970.21,48.7577601,13
1.0,0.0923360948904806,4970.21,48.7577601,13
1.0,0.0925069294628187,4970.21,48.7577601,13
1.0,0.0938086215939379,4970.21,48.7577601,13
1.0,0.0919963116838719,4970.21,48.7577601,13
1.0,0.093196636235169,4970.21,48.7577601,13
1.0,0.0938086215939379,4970.21,48.7577601,13
1.0,0.0934579351908471,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.092764369873435,4970.21,48.7577601,13
1.0,0.0937207034938422,4970.21,48.7577601,13
1.0,0.0955109746407856,4970.21,48.7577601,13
1.0,0.0949667526147433,4970.21,48.7577601,13
1.0,0.095602285315269,4970.21,48.7577601,13
1.0,0.0949667526147433,4970.21,48.7577601,13
1.0,0.0959692806171515,4970.21,48.7577601,13
1.0,0.0940733683844432,4970.21,48.7577601,13
1.0,0.0946073704250359,4970.21,48.7577601,13
1.0,0.0928505020565922,4970.21,48.7577601,13
1.0,0.0938967047984314,4970.21,48.7577601,13
1.0,0.093196636235169,4970.21,48.7577601,13
1.0,0.0948766513399761,4970.21,48.7577601,13
1.0,0.0934579351908471,4970.21,48.7577601,13
1.0,0.0945179494784546,4970.21,48.7577601,13
1.0,0.0942506979971067,4970.21,48.7577601,13
1.0,0.0948766513399761,4970.21,48.7577601,13
1.0,0.0931098609767354,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
1.0,0.0924214332327695,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
1.0,0.0918273561223731,4970.21,48.7577601,13
1.0,0.0913241925731331,4970.21,48.7577601,13
1.0,0.0913241925731331,4970.21,48.7577601,13
1.0,0.0919963116838719,4970.21,48.7577601,13
1.0,0.0919963116838719,4970.21,48.7577601,13
1.0,0.0923360948904806,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0911576945161627,4970.21,48.7577601,13
1.0,0.0924214332327695,4970.21,48.7577601,13
1.0,0.0920810228286351,4970.21,48.7577601,13
1.0,0.0933706728878923,4970.21,48.7577601,13
1.0,0.0938086215939379,4970.21,48.7577601,13
1.0,0.0940733683844432,4970.21,48.7577601,13
1.0,0.0931098609767354,4970.21,48.7577601,13
1.0,0.0941619497022646,4970.21,48.7577601,13
1.0,0.0924214332327695,4970.21,48.7577601,13
1.0,0.093196636235169,4970.21,48.7577601,13
1.0,0.0917431108492558,4970.21,48.7577601,13
1.0,0.0938967047984314,4970.21,48.7577601,13
1.0,0.093196636235169,4970.21,48.7577601,13
1.0,0.0940733683844432,4970.21,48.7577601,13
1.0,0.0933706728878923,4970.21,48.7577601,13
1.0,0.0935453607534742,4970.21,48.7577601,13
1.0,0.0918273561223731,4970.21,48.7577601,13
1.0,0.092764369873435,4970.21,48.7577601,13
1.0,0.0931098609767354,4970.21,48.7577601,13
1.0,0.092764369873435,4970.21,48.7577601,13
1.0,0.0925069294628187,4970.21,48.7577601,13
1.0,0.0913241925731331,4970.21,48.7577601,13
1.0,0.0917431108492558,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0926783973421318,4970.21,48.7577601,13
1.0,0.0928505020565922,4970.21,48.7577601,13
1.0,0.0923360948904806,4970.21,48.7577601,13
1.0,0.0921658901229594,4970.21,48.7577601,13
1.0,0.0930232471606281,4970.21,48.7577601,13
